id,source,N1,gender,age,A5_tiktok,A5_shopee,A5_lazada,A5_facebook,A5_other,C1,education,occupation,income,relationship,D1,D2,D3,D4,D5,D6,EXP1,EXP2,EXP3,EXP4,EXP5,EXP6,IBT1,IBT2,IBT3,IBT4,IBT5,IBT6,IBT7,IBT8,IBT9,SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8,SC9,SC10,SC11,SC12,SC13,IMC1,SE1,SE2,SE3,SE4,SII1,SII2,SII3,SII4,IMC2,IPB1,IPB2,IPB3,IPB4,IPB5,IPB6,CONSIST1,MA1,MA2,MA3,TA1,TA2,TA3,MOOD1,MOOD2,FOMO1,FOMO2,FOMO3,A2_T2,A3_T2,EXP1_T2,EXP2_T2,EXP3_T2,EXP4_T2,EXP5_T2,EXP6_T2,EXP7_T2,EXP8_T2,PS1_T2,PS2_T2,PS3_T2,PS4_T2,PS5_T2,PSI1_T2,PSI2_T2,PSI3_T2,PSI4_T2,PSI5_T2,EA1_T2,EA2_T2,EA3_T2,EA4_T2,IMC1_T2,SP1_T2,SP2_T2,SP3_T2,SP4_T2,MV1_T2,MV2_T2,UBI1_T2,UBI2_T2,UBI3_T2,UBI4_T2,IPB1_T2,IPB2_T2,IPB3_T2,IPB4_T2,IPB5_T2,IPB6_T2,IMC2_T2,MA1_T2,MA2_T2,MA3_T2,TA1_T2,TA2_T2,TA3_T2,PEER1,PEER2,PEER3,MOOD1_T2,MOOD2_T2,L1
239,1,RI2812,2,22,1,0,0,0,0,1,3,1,2.0,1,1,4.0,5,4,3,0,31,15.0,5,16,5,4,4,4,4,6.0,4.0,4,5.0,5,4.0,4.0,5.0,5,6.0,5,3.0,3,1,4.0,4.0,4.0,5,6,5,7,7,5,5,3,1,5,5,1,0,4,4,3,5,3,4,4,6,3,4,1,3,2,3,3,3,3,2,1,2.0,14.4,4,13,4,4,5,4,3.0,3.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,4.0,5.0,3,4.0,6,3,6,5,5,4,4,4,5,10,4,6,3,4,6,5,3,3,4,3,5,3,4,3,3,3,4,0
240,1,HN2409,1,20,0,1,0,0,0,1,3,4,2.0,1,2,1.0,1,1,3,3,2,3.2,1,6,1,2,3,5,6,4.0,5.0,4,3.0,5,6.0,4.0,6.0,5,5.0,6,6.0,5,5,6.0,7.0,5.0,6,3,5,6,5,4,3,6,7,6,5,1,3,1,0,3,3,2,6,3,4,4,6,3,4,4,4,3,4,2,3,1,10.0,3.1,1,4,2,1,1,2,7.0,7.0,6.0,7.0,7.0,2.0,2.0,2.0,3.0,2.0,6.0,2.0,3.0,2.0,3,4.0,4,4,3,4,3,4,3,4,4,8,5,3,4,4,4,5,3,4,3,4,5,4,3,3,4,3,4,1
241,1,AN0107,0,20,1,0,0,0,0,2,3,2,1.0,2,5,1.0,2,0,3,2,3,1.7,1,2,1,3,3,3,2,2.0,3.0,4,2.0,6,5.0,3.0,7.0,4,5.0,6,3.0,3,2,5.0,5.0,4.0,5,4,5,5,5,3,4,2,3,4,3,1,0,1,0,2,4,3,4,4,3,3,3,4,4,3,4,2,3,2,2,0,2.0,1.3,2,3,3,3,3,1,4.0,5.0,5.0,4.0,5.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,3,3.0,3,5,3,6,6,4,3,4,3,2,4,4,4,5,5,3,3,3,2,4,4,5,4,4,3,4,3,0
242,1,VM2110,2,20,1,1,1,0,0,3,3,1,1.0,2,1,2.0,2,0,1,2,1,2.2,2,10,2,1,5,5,4,5.0,5.0,5,5.0,5,4.0,4.0,4.0,4,5.0,5,4.0,5,1,4.0,3.0,5.0,5,4,5,5,5,5,6,7,5,5,4,1,3,1,1,4,4,4,5,2,6,1,5,4,5,3,2,4,4,3,2,0,9.0,3.2,4,3,4,5,2,4,3.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,2.0,4.0,5.0,4.0,4.0,5.0,3,1.0,2,2,4,6,6,4,3,4,4,0,1,1,3,3,3,1,3,5,3,5,4,4,3,5,3,5,5,0
243,1,AP2408,1,21,1,0,0,0,0,1,2,2,1.0,2,1,4.0,5,4,2,5,9,10.0,5,1,5,5,3,5,2,5.0,3.0,5,3.0,6,4.0,3.0,4.0,5,2.0,3,5.0,3,2,5.0,6.0,4.0,3,6,5,4,5,4,4,1,3,5,5,1,7,5,4,4,4,4,3,2,7,1,4,4,2,4,4,4,4,2,2,1,5.0,6.5,2,5,2,3,1,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,5.0,5,5,5,5,5,5,5,5,5,2,4,4,5,5,5,4,5,5,5,5,5,5,3,1,2,3,2,0
244,1,LY1308,1,19,1,0,0,1,0,1,1,2,3.0,1,4,2.0,2,3,3,3,3,2.0,3,4,2,1,6,3,3,2.0,1.0,2,4.0,4,3.0,5.0,4.0,4,4.0,4,3.0,4,1,4.0,4.0,3.0,4,3,5,3,1,5,3,3,4,3,4,1,0,1,2,3,4,4,4,2,6,2,4,4,4,3,3,2,4,4,2,1,3.0,5.1,2,0,4,2,5,1,4.0,5.0,4.0,5.0,4.0,2.0,4.0,3.0,3.0,4.0,6.0,3.0,4.0,4.0,3,3.0,4,4,3,5,4,4,3,5,4,0,5,3,3,5,4,4,1,5,3,4,3,5,4,2,2,1,2,1
245,1,CE0205,2,20,0,0,1,0,0,2,3,1,2.0,2,3,2.0,2,1,5,2,6,5.9,2,2,3,1,3,5,3,4.0,4.0,7,4.0,4,4.0,1.0,3.0,6,4.0,6,2.0,6,2,5.0,6.0,3.0,5,7,5,7,6,5,4,5,5,4,5,1,0,0,1,4,4,2,5,1,6,2,5,2,5,4,2,2,2,3,1,1,7.0,16.4,5,25,5,1,2,4,3.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,4.0,5.0,2.0,4.0,3,6.0,5,4,4,4,2,2,4,3,2,12,4,3,4,3,4,4,5,4,3,3,2,3,2,4,2,5,4,0
246,1,NW0402,1,21,1,0,1,0,0,1,1,1,1.0,3,1,2.0,2,0,2,3,0,4.5,2,12,3,3,2,3,2,1.0,4.0,3,3.0,4,5.0,4.0,4.0,4,4.0,6,3.0,6,3,5.0,3.0,4.0,3,6,5,5,6,7,6,5,1,2,4,1,6,2,2,3,4,4,3,5,5,3,3,4,5,3,2,4,3,4,3,1,0.0,3.9,2,0,3,2,1,4,3.0,6.0,6.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,4.0,5.0,5.0,3,2.0,4,3,4,5,5,4,4,4,4,2,2,2,4,2,5,3,4,5,4,4,5,4,2,6,3,5,5,0
247,1,DP2410,1,21,1,0,0,0,0,1,3,4,1.0,2,1,2.0,4,2,2,4,6,2.3,2,1,2,2,5,2,3,3.0,5.0,5,3.0,5,2.0,6.0,3.0,6,3.0,3,4.0,4,3,3.0,2.0,7.0,3,4,5,5,4,4,6,3,3,4,4,1,1,2,1,3,5,2,3,3,5,2,7,2,7,4,3,4,2,3,1,1,28.0,9.9,5,3,5,2,3,2,6.0,6.0,6.0,7.0,5.0,5.0,4.0,5.0,3.0,4.0,7.0,6.0,6.0,7.0,3,3.0,4,2,3,3,3,4,6,4,3,2,2,2,5,4,5,3,6,2,5,5,6,4,4,5,5,3,3,0
248,1,RM2308,1,21,1,1,0,0,0,2,1,1,2.0,2,1,3.0,4,3,4,4,6,8.5,2,1,4,4,6,4,4,2.0,5.0,6,5.0,6,6.0,4.0,4.0,3,3.0,4,4.0,4,2,5.0,5.0,6.0,4,5,5,5,6,6,7,7,4,5,7,1,0,4,3,6,2,3,4,3,5,2,7,1,7,3,3,3,4,3,2,1,1.0,2.2,2,2,1,3,2,3,6.0,6.0,6.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,3,4.0,4,1,4,5,5,4,4,3,4,2,4,4,3,3,5,3,5,3,5,5,3,4,4,4,4,3,3,1
249,1,SX2408,1,22,1,1,1,0,0,2,3,2,1.0,1,1,1.0,1,0,1,3,6,3.1,1,1,2,2,5,3,4,5.0,3.0,3,3.0,5,3.0,3.0,5.0,7,6.0,5,4.0,7,4,4.0,5.0,2.0,7,5,5,2,2,3,4,2,4,4,5,1,5,1,1,2,3,3,3,2,6,4,5,4,4,3,3,3,2,2,4,1,22.0,2.9,4,7,4,3,3,4,3.0,3.0,2.0,1.0,3.0,4.0,5.0,4.0,5.0,6.0,6.0,7.0,4.0,6.0,3,4.0,4,4,5,4,4,3,3,2,4,1,5,5,5,5,6,6,4,3,4,4,4,4,4,2,4,3,3,0
250,1,AG2010,1,21,1,1,1,0,0,1,3,1,2.0,2,1,2.0,3,2,5,4,11,4.0,2,4,3,3,3,2,2,3.0,1.0,3,3.0,4,2.0,5.0,4.0,1,2.0,4,6.0,3,4,4.0,4.0,6.0,3,2,5,5,4,5,4,4,5,3,5,1,1,4,5,3,3,4,2,2,5,3,3,4,4,2,2,2,2,2,2,0,4.0,3.3,1,3,1,2,3,4,3.0,3.0,3.0,3.0,2.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3,3.0,3,4,4,5,7,4,3,4,2,6,1,1,1,1,4,1,4,4,5,4,4,3,4,3,5,4,3,0
251,1,RZ0612,2,21,0,0,1,0,0,2,3,1,2.0,1,3,2.0,3,4,5,5,13,5.1,2,2,2,3,2,3,3,3.0,2.0,2,3.0,4,2.0,4.0,3.0,3,5.0,4,4.0,4,3,5.0,3.0,4.0,4,4,5,4,5,5,4,4,3,4,6,1,26,5,5,4,6,6,3,5,5,3,4,4,3,4,4,1,2,3,1,0,21.0,5.4,4,9,5,5,4,4,5.0,6.0,6.0,4.0,6.0,5.0,6.0,6.0,5.0,6.0,2.0,3.0,2.0,3.0,3,5.0,5,5,5,4,4,3,5,3,3,7,5,5,5,5,5,6,4,4,2,4,3,3,4,3,4,3,4,0
252,1,RX1606,2,21,1,1,0,1,0,1,1,1,2.0,2,1,1.0,1,1,4,2,5,1.9,1,4,2,2,5,4,5,5.0,5.0,3,5.0,5,4.0,3.0,5.0,4,6.0,6,3.0,5,3,4.0,4.0,3.0,5,5,5,5,5,4,7,7,6,5,7,1,0,1,1,2,3,5,4,3,6,5,4,4,4,4,1,4,3,3,1,1,24.0,2.6,4,3,3,2,1,4,4.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,5.0,3.0,5.0,6.0,5.0,6.0,3,1.0,4,4,5,5,5,5,4,4,3,4,3,4,2,3,6,4,4,4,3,4,4,4,7,4,4,4,4,0
253,1,ZZ1001,1,21,1,1,0,0,0,2,2,1,1.0,2,1,2.0,2,1,3,4,8,1.5,2,2,2,4,1,2,2,6.0,1.0,1,1.0,1,2.0,5.0,3.0,6,6.0,4,5.0,3,2,4.0,3.0,5.0,3,5,5,5,4,2,3,5,5,4,3,1,6,3,1,4,2,4,2,3,4,2,4,5,3,5,4,2,2,2,1,1,9.0,4.8,4,0,3,4,6,3,5.0,6.0,5.0,3.0,3.0,3.0,4.0,6.0,5.0,4.0,6.0,6.0,6.0,4.0,3,5.0,4,5,5,4,5,4,6,4,3,5,4,3,3,5,3,4,1,5,3,4,5,6,5,4,5,2,2,0
254,1,GL1902,1,21,0,1,0,0,0,1,3,2,1.0,1,2,2.0,2,2,4,2,5,1.5,2,1,2,3,6,3,5,3.0,2.0,5,5.0,5,2.0,4.0,3.0,4,5.0,6,6.0,6,3,2.0,4.0,5.0,5,4,5,5,5,6,6,3,4,4,5,1,1,3,2,4,3,3,3,1,6,2,5,2,5,4,5,4,4,5,1,1,0.0,2.7,1,1,2,2,6,4,4.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,3,4.0,5,4,5,7,7,2,3,3,2,2,1,2,1,1,3,1,5,5,3,5,3,4,3,2,1,3,3,0
255,1,OF1811,1,20,0,0,0,1,0,2,3,1,1.0,3,4,4.0,5,2,5,0,11,4.9,5,16,5,4,2,4,2,5.0,3.0,4,4.0,3,7.0,5.0,5.0,5,5.0,6,4.0,6,2,4.0,4.0,4.0,6,4,5,5,3,5,4,3,3,2,2,1,3,4,4,3,4,4,4,5,3,3,6,3,4,4,3,3,3,3,2,1,11.0,2.2,3,0,3,2,1,3,6.0,5.0,6.0,6.0,5.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3,5.0,4,6,6,5,4,3,4,4,4,14,5,4,6,3,6,5,4,5,3,5,2,5,4,4,4,3,3,0
256,1,EK0804,1,21,0,1,0,1,0,2,2,1,1.0,2,2,2.0,2,1,2,4,0,3.8,1,5,2,4,5,4,4,5.0,4.0,5,4.0,5,4.0,2.0,5.0,3,3.0,3,3.0,5,4,6.0,3.0,4.0,6,2,5,4,3,5,4,1,4,5,3,1,0,2,3,4,3,4,4,2,5,3,4,2,6,4,4,4,3,4,2,1,3.0,5.0,3,9,3,4,2,1,3.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,5.0,5.0,5.0,4.0,3,3.0,4,4,3,5,5,5,4,3,3,5,4,4,4,5,3,4,4,5,3,5,3,6,3,3,3,4,4,0
257,1,VO2610,1,18,1,0,0,0,0,2,3,1,1.0,4,1,1.0,2,2,5,4,1,4.4,1,6,1,4,4,5,1,4.0,3.0,3,4.0,4,5.0,4.0,3.0,5,2.0,5,4.0,5,3,6.0,5.0,3.0,5,5,5,4,6,6,6,5,6,5,3,1,7,3,2,5,3,5,4,2,7,2,4,4,4,5,3,4,4,4,3,0,3.0,0.9,1,2,1,3,3,1,2.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,4.0,3.0,5.0,3,6.0,3,4,3,3,4,2,2,1,3,11,2,2,2,3,3,3,5,4,4,2,5,3,5,4,5,5,4,1
258,1,XY2302,1,21,1,1,0,1,0,1,3,1,2.0,1,2,4.0,4,2,5,4,17,7.9,4,3,4,2,3,3,3,5.0,3.0,2,4.0,4,3.0,4.0,6.0,4,4.0,5,3.0,7,4,6.0,7.0,4.0,3,6,5,7,6,5,3,2,2,2,2,1,2,2,1,5,2,4,3,5,5,3,6,3,6,5,5,4,3,2,2,1,26.0,10.6,2,6,3,3,3,3,5.0,4.0,4.0,5.0,5.0,3.0,5.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,3,5.0,4,4,5,5,6,3,5,3,2,2,2,3,3,3,4,3,4,3,4,5,6,4,4,3,4,4,4,1
259,1,KE0911,1,21,0,1,1,0,0,2,3,1,3.0,1,2,3.0,5,2,3,3,1,9.9,4,5,4,4,4,4,2,4.0,6.0,5,3.0,4,5.0,5.0,3.0,5,4.0,4,3.0,5,3,2.0,7.0,4.0,4,5,5,4,4,6,5,2,3,3,5,1,4,3,3,4,5,5,4,4,6,2,4,1,6,5,3,3,3,2,1,1,3.0,3.1,2,2,3,4,3,1,6.0,5.0,5.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,3,4.0,5,4,3,4,4,4,4,3,5,4,3,2,5,4,3,4,5,4,5,5,3,6,4,3,5,4,4,0
260,1,KF0603,2,19,1,0,0,1,0,2,3,2,2.0,1,1,3.0,3,3,1,5,9,10.5,4,5,4,4,6,6,5,4.0,5.0,6,5.0,4,5.0,4.0,4.0,5,6.0,5,4.0,5,4,7.0,4.0,4.0,5,5,5,6,6,6,6,5,4,6,6,1,9,4,5,6,2,5,6,4,5,3,5,3,4,2,3,3,4,3,2,1,5.0,2.1,2,5,2,3,6,1,5.0,5.0,7.0,6.0,5.0,3.0,3.0,2.0,2.0,2.0,5.0,5.0,5.0,7.0,3,4.0,4,5,3,6,7,5,3,3,4,0,1,1,1,3,1,2,4,6,4,5,3,5,4,3,3,3,3,1
261,1,MG0906,1,21,1,0,1,0,0,2,1,1,2.0,2,1,2.0,2,0,2,3,9,5.8,3,4,4,1,3,3,3,2.0,1.0,3,3.0,2,1.0,3.0,2.0,3,3.0,2,5.0,4,5,4.0,5.0,3.0,4,4,5,4,5,4,3,4,4,4,4,1,1,3,1,2,4,3,1,1,7,3,6,1,5,4,3,2,1,1,1,0,0.0,1.0,1,4,1,3,5,1,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,1.0,5.0,2.0,2.0,2.0,3,2.0,3,2,2,5,5,1,2,2,2,1,4,3,3,3,5,4,3,6,3,2,7,3,3,2,3,5,5,0
262,1,LN1306,2,21,1,0,0,0,0,2,1,1,1.0,1,1,1.0,1,0,2,2,2,0.7,1,2,1,1,4,4,4,2.0,6.0,6,4.0,6,5.0,4.0,4.0,6,4.0,5,3.0,5,1,6.0,5.0,3.0,6,6,5,4,5,5,7,3,4,3,5,1,0,1,1,3,2,3,3,4,5,3,7,1,5,5,5,2,2,3,4,1,43.0,10.7,5,13,5,5,3,4,7.0,6.0,7.0,7.0,7.0,5.0,4.0,5.0,5.0,2.0,5.0,3.0,3.0,3.0,3,5.0,6,5,5,6,5,5,4,4,3,6,6,5,5,6,6,6,6,5,4,3,3,5,5,5,5,4,4,1
263,1,FP1607,1,21,0,1,0,0,0,2,2,1,2.0,2,2,2.0,3,1,1,2,3,7.8,3,5,3,4,3,1,3,2.0,4.0,2,4.0,3,4.0,3.0,3.0,1,3.0,5,5.0,3,5,3.0,5.0,4.0,5,5,5,4,6,4,4,3,4,4,4,1,1,1,1,4,2,5,3,2,7,2,7,2,5,5,4,2,2,2,2,0,33.0,21.9,5,24,5,3,1,3,5.0,4.0,3.0,3.0,3.0,7.0,7.0,6.0,6.0,6.0,6.0,4.0,5.0,5.0,3,5.0,7,6,6,3,4,4,3,5,4,11,6,6,6,7,7,7,5,3,4,2,4,3,6,3,5,2,3,0
264,1,MG1803,1,22,1,1,0,0,0,1,2,1,3.0,1,1,2.0,2,1,5,3,15,1.9,2,7,2,5,3,1,3,3.0,5.0,3,5.0,5,5.0,4.0,7.0,4,6.0,5,5.0,7,1,6.0,5.0,4.0,6,6,5,5,2,5,6,4,5,4,3,1,2,1,2,1,3,4,4,5,4,4,7,1,7,1,1,5,4,3,4,1,7.0,5.1,1,0,2,4,2,3,4.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0,3.0,3.0,3.0,2.0,3.0,3,1.0,1,2,1,4,4,3,2,4,4,1,2,2,3,4,3,3,2,6,2,4,3,4,5,3,3,3,3,0
265,1,DN2605,0,21,1,0,0,1,0,2,3,4,1.0,2,1,2.0,4,0,4,1,14,2.1,2,4,3,4,4,4,5,6.0,5.0,6,5.0,4,6.0,3.0,6.0,7,7.0,4,2.0,6,4,6.0,5.0,5.0,7,5,5,6,7,7,6,5,5,6,6,1,3,0,0,2,1,5,5,2,7,1,4,3,4,4,3,5,5,5,1,0,6.0,2.1,1,1,1,5,5,2,4.0,5.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,3.0,2.0,3.0,3.0,3,4.0,5,3,6,3,1,3,3,5,2,3,4,3,3,3,5,4,6,3,6,4,5,5,3,4,3,4,3,1
266,1,XH1205,1,19,0,1,1,1,0,2,3,2,3.0,1,2,2.0,2,0,2,2,20,1.4,2,3,2,4,5,4,3,5.0,6.0,4,3.0,6,3.0,4.0,4.0,4,3.0,4,2.0,7,2,5.0,3.0,3.0,4,4,5,4,4,6,3,3,4,3,3,1,12,2,2,3,5,4,5,1,5,2,3,3,4,4,4,1,3,1,4,1,3.0,6.8,4,0,3,1,3,4,5.0,4.0,5.0,3.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,3.0,4.0,3,4.0,5,4,3,5,5,5,4,3,5,3,3,2,4,2,3,4,2,6,2,4,4,4,4,2,3,2,3,0
267,1,RA1912,1,21,1,0,0,0,0,2,3,1,3.0,1,1,3.0,4,2,1,3,5,3.8,4,10,4,3,5,3,3,5.0,3.0,3,4.0,5,3.0,3.0,4.0,6,4.0,6,4.0,4,3,3.0,6.0,3.0,7,2,5,4,4,6,5,5,6,5,6,1,2,2,2,3,3,3,3,2,5,3,6,2,5,4,4,3,2,2,2,1,6.0,2.0,2,0,3,2,3,1,5.0,5.0,4.0,,4.0,1.0,1.0,2.0,2.0,1.0,4.0,6.0,5.0,,3,5.0,5,6,6,5,4,3,5,2,3,0,2,2,2,4,3,3,3,4,4,4,4,3,3,3,3,4,3,0
268,1,MG2512,2,21,1,0,0,0,0,1,1,2,99.0,1,1,2.0,3,1,2,5,17,3.4,2,4,3,5,4,4,3,4.0,3.0,4,3.0,3,3.0,3.0,3.0,2,3.0,4,3.0,5,5,4.0,4.0,5.0,6,6,5,3,5,7,4,5,6,5,4,1,11,2,3,5,5,4,4,3,5,4,3,4,3,3,4,3,2,1,1,1,20.0,1.1,4,2,4,3,1,1,4.0,3.0,2.0,5.0,3.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,3,4.0,3,2,4,3,4,5,4,4,4,4,6,6,6,5,6,6,5,3,3,4,6,4,2,2,3,3,3,1
269,1,UX1309,1,21,1,0,0,0,0,2,1,1,1.0,1,5,4.0,4,3,3,4,22,2.0,4,8,5,4,4,4,4,3.0,3.0,3,3.0,6,6.0,4.0,5.0,6,3.0,7,5.0,4,2,4.0,6.0,3.0,3,4,5,6,6,5,4,7,7,7,5,1,1,4,3,4,3,5,4,3,6,5,4,3,3,4,3,3,2,2,2,1,44.0,2.8,2,4,4,3,4,2,4.0,3.0,5.0,4.0,3.0,5.0,3.0,5.0,6.0,5.0,5.0,5.0,6.0,4.0,3,3.0,3,3,2,4,4,3,4,3,3,2,3,3,1,3,4,4,3,3,5,2,5,3,2,5,4,4,4,0
270,1,UO2503,1,21,1,1,0,1,0,2,3,1,1.0,2,2,1.0,1,1,3,4,0,0.7,1,1,1,1,4,3,2,5.0,3.0,3,3.0,4,4.0,4.0,3.0,5,4.0,4,4.0,3,4,2.0,5.0,5.0,5,3,5,3,3,4,4,2,4,2,6,2,3,3,5,5,4,5,2,2,4,3,6,4,4,5,4,2,2,3,1,0,7.0,3.0,3,10,2,4,4,3,2.0,4.0,4.0,3.0,5.0,2.0,5.0,2.0,5.0,4.0,6.0,6.0,4.0,3.0,3,3.0,3,2,3,5,5,3,5,3,3,2,4,6,2,3,4,4,3,6,2,3,5,3,1,5,3,4,3,1
271,1,NN2004,1,22,1,0,1,0,0,2,3,1,2.0,1,1,1.0,2,3,3,4,10,2.9,1,3,2,3,5,3,3,2.0,3.0,4,4.0,3,5.0,5.0,4.0,2,3.0,5,5.0,5,5,4.0,1.0,3.0,1,4,5,2,3,3,2,4,4,4,5,1,4,4,4,3,4,3,4,4,5,4,4,2,5,4,3,3,1,2,2,1,22.0,5.8,3,6,4,5,6,2,4.0,4.0,4.0,5.0,2.0,4.0,4.0,5.0,6.0,2.0,4.0,4.0,4.0,2.0,3,4.0,3,4,5,5,5,4,3,2,3,8,5,5,4,5,4,5,3,5,3,1,7,2,4,5,4,5,4,0
272,1,KS1712,1,22,0,0,1,0,0,2,3,2,2.0,1,3,1.0,2,2,2,4,0,3.6,2,2,2,4,4,2,4,4.0,2.0,4,3.0,4,5.0,3.0,3.0,5,5.0,5,5.0,3,4,4.0,5.0,6.0,6,6,5,3,4,4,3,4,3,4,2,1,0,3,3,4,4,3,4,3,6,2,5,3,5,3,3,3,3,4,2,1,16.0,2.8,2,0,2,3,1,1,5.0,4.0,6.0,5.0,7.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,3,4.0,5,5,5,5,5,2,3,4,4,0,3,4,4,1,4,4,3,5,2,4,3,6,2,2,2,4,3,0
273,1,PQ2201,1,21,0,1,1,0,0,1,3,2,2.0,1,2,2.0,3,1,5,3,2,2.9,3,5,3,4,5,4,4,5.0,4.0,4,3.0,6,2.0,3.0,3.0,4,5.0,4,4.0,3,3,4.0,6.0,6.0,4,4,5,6,6,6,6,6,6,6,5,1,1,4,4,3,4,3,4,3,4,4,4,3,5,5,4,4,4,3,2,1,5.0,1.8,3,2,2,3,4,4,3.0,7.0,5.0,5.0,6.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,6.0,5.0,3,4.0,5,4,5,6,7,3,4,4,6,2,3,3,4,4,7,5,3,4,5,2,7,2,3,2,4,4,3,0
274,1,QD0301,1,21,1,0,0,0,0,1,1,1,1.0,1,1,2.0,2,1,2,3,1,2.2,2,3,2,2,4,4,4,6.0,2.0,5,3.0,4,3.0,3.0,5.0,5,6.0,5,4.0,7,3,7.0,5.0,5.0,4,3,5,4,4,6,4,4,4,3,6,1,4,2,2,4,5,4,4,4,5,3,6,2,5,2,3,3,4,2,3,1,15.0,9.5,4,1,4,5,3,2,5.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,5.0,6.0,5.0,5.0,3,6.0,4,4,4,5,5,3,2,3,4,3,3,3,5,5,4,4,3,4,4,4,3,6,6,5,3,3,3,1
275,1,OW0106,1,21,1,1,1,0,0,1,3,4,2.0,2,2,1.0,1,2,2,1,20,1.2,1,10,1,3,4,5,3,3.0,3.0,5,3.0,5,3.0,4.0,5.0,3,5.0,4,5.0,5,3,5.0,3.0,3.0,4,3,5,4,4,3,6,3,4,5,4,1,3,2,0,2,4,3,4,3,6,1,5,3,5,3,4,3,3,3,2,1,4.0,4.5,3,2,3,3,2,3,5.0,4.0,4.0,5.0,4.0,3.0,6.0,4.0,5.0,3.0,2.0,3.0,4.0,,3,4.0,3,2,4,5,5,2,3,3,1,3,3,4,4,4,4,4,6,4,5,4,3,3,3,3,3,4,3,0
276,1,UY0810,1,21,1,0,0,0,0,2,3,2,3.0,3,1,3.0,4,4,5,0,5,4.8,5,12,4,2,5,4,3,5.0,4.0,4,5.0,4,3.0,3.0,5.0,5,4.0,4,2.0,6,1,4.0,4.0,4.0,5,5,5,5,5,5,5,3,5,4,3,2,18,4,4,4,3,3,4,3,2,3,4,2,6,4,3,1,2,3,4,1,13.0,4.3,3,4,3,3,2,2,5.0,5.0,5.0,5.0,3.0,2.0,5.0,4.0,4.0,5.0,3.0,2.0,3.0,3.0,3,6.0,6,6,6,4,2,2,3,3,2,4,5,5,6,5,6,3,5,5,5,3,5,3,4,1,3,4,4,0
277,1,CF0809,1,19,0,1,1,0,0,1,3,2,1.0,2,2,4.0,5,3,4,5,34,11.9,5,12,5,2,6,5,6,3.0,6.0,5,6.0,4,4.0,3.0,5.0,6,5.0,6,3.0,7,3,5.0,7.0,3.0,6,6,4,6,6,7,4,4,4,4,4,1,2,3,5,6,5,3,5,4,4,3,5,2,5,4,3,3,4,3,1,1,7.0,4.0,3,0,3,1,1,4,6.0,,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3,5.0,6,6,6,3,2,5,4,4,5,2,2,2,2,4,3,2,1,6,2,3,5,2,3,3,3,3,3,0
278,1,SY2103,1,21,0,1,1,0,0,1,3,2,1.0,3,2,1.0,1,0,3,2,3,1.3,1,2,1,2,1,1,3,3.0,3.0,3,2.0,6,2.0,5.0,5.0,1,1.0,4,5.0,2,5,2.0,3.0,6.0,4,1,5,7,7,7,6,5,5,4,5,1,1,0,0,2,1,1,2,3,4,6,3,6,4,4,3,2,3,3,1,0,33.0,29.7,5,1,3,5,2,1,5.0,7.0,5.0,3.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3,3.0,3,4,3,5,5,2,7,5,4,11,5,4,7,5,6,4,1,6,2,3,5,2,3,3,3,4,3,1
