source,N1,N2,A1,A5_tiktok,A5_shopee,A5_lazada,A5_facebook,A5_other,C1,C3,C4,C5,C7,D1,D2,D3,D4,D5,D6,EXP1,EXP2,EXP3,EXP4,EXP5,EXP6,IBT1,IBT2,IBT3,IBT4,IBT5,IBT6,IBT7,IBT8,IBT9,SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8,SC9,SC10,SC11,SC12,SC13,IMC1,SE1,SE2,SE3,SE4,SII1,SII2,SII3,SII4,IMC2,IPB1,IPB2,IPB3,IPB4,IPB5,IPB6,CONSIST1,MA1,MA2,MA3,TA1,TA2,TA3,MOOD1,MOOD2,FOMO1,FOMO2,FOMO3
1,hic,0,20,1,0,0,0,0,1,3,1,1.0,3,1,1.0,1,1,4,2,1,1.0,1,4,1,2,4,4,4,4.0,4.0,4,4.0,4,4.0,4.0,4.0,4,4.0,4,4.0,4,4,4.0,4.0,4.0,4,4,5,4,4,4,4,4,4,4,4,5,5,1,2,4,4,4,6,4,4,4,4,4,4,3,2,4,2,2
1,được,0,21,1,0,0,1,0,1,1,1,1.0,1,1,3.0,5,0,2,2,25,2.9,3,3,3,3,5,2,4,3.0,5.0,2,4.0,3,4.0,3.0,5.0,5,4.0,4,3.0,3,5,4.0,4.0,4.0,4,5,5,3,6,6,6,3,3,3,3,5,1,0,0,4,3,1,1,4,5,1,7,1,5,4,4,2,3,4
1,duoccc,0,21,1,0,0,0,0,2,3,1,1.0,1,1,2.0,4,3,5,4,25,2.6,4,5,3,3,5,3,2,6.0,4.0,5,3.0,2,4.0,2.0,3.0,3,4.0,6,3.0,1,3,5.0,6.0,3.0,4,3,5,3,4,5,4,3,3,5,3,4,6,3,5,5,3,3,4,4,7,5,6,4,3,3,3,3,1,1
1,qwer,0,20,1,0,0,1,0,1,3,4,1.0,1,1,1.0,3,1,5,2,9,2.9,1,13,3,2,4,4,4,4.0,4.0,4,4.0,4,4.0,4.0,4.0,4,4.0,4,4.0,4,4,4.0,4.0,4.0,4,4,7,4,4,4,4,4,4,4,4,1,2,1,1,4,4,4,7,4,4,4,4,4,4,4,2,2,1,1
1,lkjhgf,0,19,1,0,0,0,0,1,1,2,1.0,1,1,1.0,3,3,3,4,5,2.8,2,3,2,3,4,3,3,5.0,5.0,4,4.0,6,4.0,3.0,2.0,5,4.0,4,4.0,6,5,5.0,5.0,5.0,4,5,1,5,5,5,1,6,2,5,5,1,0,3,2,5,3,5,2,1,7,2,3,1,5,4,4,4,3,1
1,lkjh,0,20,1,0,0,1,0,2,3,1,2.0,2,1,1.0,1,3,2,4,4,4.6,1,0,1,3,2,2,4,2.0,2.0,4,3.0,3,3.0,6.0,5.0,5,4.0,5,4.0,2,5,2.0,5.0,4.0,5,4,5,5,5,7,4,6,5,4,5,4,2,1,5,4,4,5,1,4,6,3,4,4,4,3,3,2,1,2
1,poiuy,0,18,0,0,0,1,0,1,3,2,2.0,1,4,2.0,2,0,3,3,18,2.2,3,10,2,3,6,4,3,3.0,4.0,6,3.0,4,5.0,7.0,3.0,5,3.0,3,5.0,5,5,3.0,4.0,5.0,6,3,5,4,5,5,5,7,3,2,4,4,4,0,0,3,2,5,1,1,5,2,4,2,7,2,4,3,2,1
1,poiuyt,0,20,1,1,1,0,0,2,2,1,1.0,2,1,4.0,3,0,4,2,38,3.9,3,3,4,1,4,6,2,4.0,3.0,4,2.0,4,4.0,5.0,4.0,3,6.0,5,4.0,5,2,5.0,5.0,3.0,5,4,5,7,6,5,4,4,4,6,5,1,1,0,1,4,4,2,6,2,4,3,4,3,2,3,3,4,3,3
1,mnbv,0,19,1,1,0,0,0,1,1,2,1.0,2,1,3.0,4,2,3,2,17,2.9,4,21,4,4,4,5,5,5.0,4.0,5,5.0,6,4.0,4.0,3.0,5,5.0,4,3.0,4,3,4.0,3.0,5.0,5,5,2,5,5,3,4,2,2,3,1,4,4,3,2,3,4,4,7,2,5,2,4,1,5,1,4,2,2,2
1,mnbvc,0,19,1,0,0,0,0,2,3,2,2.0,1,1,2.0,1,0,3,2,6,2.7,2,3,2,5,5,2,5,1.0,2.0,4,4.0,4,3.0,4.0,4.0,3,3.0,3,4.0,2,6,4.0,3.0,6.0,4,5,5,6,4,4,3,3,5,5,4,2,5,1,0,2,3,3,3,4,5,3,7,2,5,5,3,4,5,3
1,mnbvcxz,0,22,0,1,1,1,0,1,3,1,1.0,1,2,3.0,2,0,2,1,12,9.7,3,5,3,3,4,4,2,2.0,2.0,4,4.0,7,5.0,6.0,5.0,2,6.0,5,2.0,3,2,5.0,4.0,5.0,5,7,5,6,5,3,6,2,7,4,4,3,1,0,0,2,3,1,3,3,3,2,4,3,3,4,4,3,2,3
1,aaaaa,0,18,1,0,1,1,0,2,3,4,2.0,1,1,1.0,1,3,4,4,1,2.2,1,7,1,2,3,3,4,2.0,3.0,2,3.0,3,2.0,3.0,3.0,7,4.0,3,3.0,6,5,4.0,4.0,3.0,4,3,5,3,2,4,5,7,4,4,4,1,1,1,1,7,2,5,6,4,5,4,3,4,4,5,5,2,3,3
1,bbbb,0,21,0,0,0,1,0,1,3,2,1.0,1,4,4.0,3,4,2,4,4,3.0,5,1,4,4,3,4,3,3.0,3.0,3,4.0,3,1.0,4.0,3.0,4,3.0,4,4.0,4,2,4.0,5.0,6.0,6,3,5,6,3,5,5,4,4,4,4,1,0,4,5,5,5,5,3,1,5,5,4,4,5,3,4,3,3,3
1,aaaaaa,0,20,1,1,0,1,0,2,3,2,1.0,1,1,4.0,4,0,3,2,8,4.1,4,7,4,3,4,4,4,4.0,4.0,4,4.0,4,4.0,4.0,4.0,4,4.0,4,4.0,4,4,4.0,4.0,4.0,4,4,5,4,4,4,4,4,4,4,4,1,1,1,2,4,4,4,2,4,4,4,4,4,4,3,3,3,3,3
1,ccccc,0,22,1,0,1,0,0,2,3,2,1.0,1,3,2.0,3,2,4,4,23,4.6,3,3,4,4,2,3,5,6.0,5.0,5,2.0,3,5.0,2.0,5.0,5,5.0,4,1.0,7,5,3.0,4.0,3.0,5,5,5,3,3,6,5,3,5,2,3,5,2,3,3,2,4,4,1,2,5,3,5,2,5,4,2,3,2,3
1,cccc,0,20,1,1,0,0,0,1,1,1,1.0,2,2,3.0,3,1,5,2,13,11.3,3,2,3,2,3,3,3,3.0,3.0,3,3.0,3,3.0,3.0,3.0,3,3.0,3,3.0,3,3,3.0,3.0,3.0,3,3,1,3,3,3,3,3,3,3,3,1,5,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,2,2
1,cccccc,0,18,1,0,0,0,0,2,3,1,99.0,2,1,2.0,2,1,2,2,28,8.7,1,2,4,2,4,7,3,6.0,6.0,4,6.0,5,7.0,4.0,4.0,5,3.0,6,3.0,6,2,4.0,3.0,4.0,6,4,5,6,6,6,5,3,2,4,2,2,0,0,3,4,1,3,1,3,5,2,3,2,5,5,4,2,2,2
1,ddddd,0,19,0,0,1,0,0,2,1,2,2.0,1,3,3.0,3,2,3,3,4,17.4,5,6,3,2,3,3,3,3.0,3.0,3,3.0,3,3.0,3.0,3.0,3,3.0,3,3.0,3,3,3.0,3.0,3.0,3,3,4,3,3,3,3,3,3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,5,3,1,4,1
1,dddddd,0,20,1,1,0,1,0,1,3,4,1.0,1,1,2.0,2,3,2,3,17,0.8,3,7,2,2,5,5,5,5.0,5.0,5,5.0,5,5.0,5.0,5.0,5,5.0,5,5.0,5,5,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,7,6,3,5,5,5,5,5,5,5,5,5,5,5,4,4,2,3,5
1,ffff,0,19,1,0,0,0,0,2,3,2,1.0,2,1,2.0,2,0,4,1,9,15.8,2,1,4,3,6,5,4,2.0,5.0,4,4.0,4,4.0,5.0,5.0,7,4.0,4,4.0,7,3,6.0,6.0,1.0,5,5,5,7,4,5,4,5,4,4,3,1,1,0,0,2,1,2,6,5,5,3,7,5,5,2,2,3,3,2
1,fffff,0,22,0,0,1,0,0,2,3,2,2.0,2,3,3.0,2,0,2,1,5,4.7,3,12,4,4,4,4,4,4.0,4.0,4,4.0,4,4.0,4.0,4.0,4,4.0,4,4.0,4,4,4.0,4.0,4.0,4,4,5,4,4,4,4,4,4,4,4,4,0,0,0,4,4,4,2,4,4,4,4,4,4,3,2,2,3,3
1,ffffff,0,21,1,1,0,0,0,2,3,2,1.0,1,2,4.0,4,4,2,0,13,9.8,5,8,5,3,3,3,2,5.0,2.0,2,6.0,2,2.0,5.0,2.0,1,3.0,4,5.0,5,5,4.0,3.0,3.0,3,5,5,4,3,5,3,4,6,4,5,2,0,4,4,4,5,2,4,5,6,6,5,3,4,3,2,3,3,3
1,gggg,0,19,1,0,0,1,0,1,3,2,1.0,2,1,3.0,4,0,3,2,0,2.1,4,6,4,4,4,4,4,4.0,4.0,4,4.0,4,4.0,4.0,4.0,4,4.0,4,4.0,4,4,4.0,4.0,4.0,4,4,5,4,4,4,4,4,4,4,4,5,2,1,2,4,4,4,2,4,4,4,4,4,4,5,4,2,3,5
1,ggggg,0,21,1,0,0,0,0,2,4,2,1.0,2,1,4.0,5,3,2,4,51,9.2,5,1,5,4,4,4,3,4.0,4.0,5,3.0,5,4.0,4.0,4.0,2,5.0,4,6.0,1,4,3.0,7.0,2.0,5,5,5,3,4,3,3,7,4,5,4,2,0,2,3,2,3,4,3,3,7,2,4,3,4,2,2,4,2,2
1,gggggg,0,22,1,0,0,1,0,2,3,1,1.0,2,1,3.0,2,3,4,5,9,1.3,3,0,2,4,6,5,4,5.0,3.0,4,2.0,5,3.0,4.0,3.0,5,4.0,5,5.0,5,5,4.0,7.0,4.0,6,7,4,5,5,5,3,4,4,5,3,1,2,5,4,6,2,3,3,5,3,3,5,3,3,4,3,3,3,1
1,hhhh,0,20,1,0,0,0,0,1,3,2,2.0,1,1,2.0,3,0,3,3,11,1.9,3,2,2,4,4,4,3,5.0,5.0,4,5.0,5,4.0,6.0,5.0,3,2.0,3,5.0,3,4,1.0,4.0,6.0,4,3,7,4,6,5,4,3,4,3,5,2,5,1,0,4,4,4,5,4,5,5,5,2,4,3,3,3,2,2
1,hhhhh,0,21,1,1,0,0,0,1,3,1,1.0,2,1,1.0,1,1,2,4,5,18.3,1,4,1,4,3,4,3,4.0,3.0,5,5.0,5,1.0,4.0,3.0,2,6.0,3,4.0,5,3,3.0,4.0,4.0,3,4,5,3,5,3,3,5,5,7,3,1,4,2,3,3,4,3,1,2,5,3,4,5,6,4,4,4,4,2
1,hhhhhh,0,20,1,1,0,1,0,2,3,1,1.0,4,1,3.0,4,4,5,5,8,4.1,3,2,3,2,4,4,4,5.0,4.0,3,2.0,6,7.0,4.0,6.0,4,5.0,6,4.0,6,1,6.0,7.0,2.0,3,5,7,2,4,5,4,3,4,4,5,2,0,3,5,5,3,3,7,3,7,1,5,2,5,2,3,4,4,2
1,iiii,0,20,1,1,0,0,0,2,3,1,1.0,2,1,1.0,1,0,1,3,0,1.2,1,1,1,5,4,4,4,4.0,4.0,4,4.0,4,4.0,4.0,4.0,4,4.0,4,4.0,4,4,4.0,4.0,4.0,4,4,2,4,4,4,4,4,4,4,4,5,1,1,0,4,4,4,1,4,4,4,4,4,4,5,3,4,4,2
1,iiiii,0,19,1,0,0,1,0,2,2,2,3.0,2,1,2.0,4,1,2,2,5,9.7,4,6,4,3,5,3,4,4.0,5.0,5,4.0,6,4.0,5.0,5.0,7,5.0,4,5.0,5,7,5.0,4.0,5.0,6,4,5,4,4,4,4,5,4,3,5,1,1,3,1,4,4,4,6,4,5,3,1,4,7,2,3,3,3,1
1,iiiiii,0,20,1,1,0,0,0,2,3,2,2.0,1,1,4.0,5,4,5,0,1,12.3,5,1,4,2,4,2,4,4.0,6.0,2,5.0,4,3.0,3.0,6.0,4,4.0,3,3.0,7,2,4.0,3.0,5.0,7,6,5,4,4,4,4,3,6,2,6,2,2,3,5,3,4,1,2,3,6,6,5,3,2,3,3,4,1,4
1,jjjj,0,18,0,0,0,1,0,1,3,1,3.0,1,4,1.0,1,1,5,4,4,1.0,2,1,1,3,5,5,5,5.0,5.0,5,5.0,5,5.0,5.0,5.0,5,5.0,5,5.0,5,5,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,3,9,2,4,5,5,5,1,5,5,5,5,5,5,3,3,3,2,2
1,jjjjj,0,19,0,1,0,0,0,1,3,1,2.0,1,2,4.0,4,2,3,3,10,3.8,3,8,4,3,7,6,4,4.0,7.0,4,4.0,3,4.0,2.0,5.0,6,6.0,5,4.0,7,3,5.0,4.0,2.0,5,3,5,3,5,4,4,3,4,4,5,1,2,2,4,5,4,4,5,1,5,2,5,4,5,4,2,3,3,4
1,FC0806,1,19,1,0,0,0,0,2,3,1,3.0,1,1,4.0,5,2,5,2,45,10.5,5,2,5,4,4,2,4,2.0,2.0,5,3.0,5,3.0,4.0,5.0,5,5.0,4,5.0,5,2,3.0,5.0,3.0,6,7,5,3,5,7,4,3,2,3,3,1,2,3,1,4,3,4,3,2,7,3,5,4,4,2,3,3,4,4
1,IV1108,1,21,1,1,1,0,0,1,2,1,2.0,2,1,3.0,4,3,2,5,9,4.0,4,12,3,3,5,3,2,5.0,6.0,5,5.0,5,6.0,3.0,6.0,6,4.0,7,5.0,6,2,5.0,5.0,2.0,4,5,5,3,4,5,2,3,4,4,5,2,5,2,4,3,4,4,4,2,3,4,4,4,4,5,4,3,3,2
1,GB2009,1,19,1,1,0,1,0,2,3,1,2.0,2,2,4.0,5,4,4,0,37,20.9,5,40,5,3,4,5,5,7.0,7.0,6,5.0,6,5.0,6.0,5.0,4,4.0,4,4.0,5,4,4.0,4.0,3.0,6,6,5,5,6,4,4,6,6,4,6,1,5,5,5,4,7,4,6,3,6,2,3,3,5,5,5,3,2,2
1,QV2306,1,20,1,0,0,0,0,2,3,1,2.0,1,1,4.0,5,3,3,4,21,5.5,5,6,5,4,4,5,2,6.0,3.0,2,3.0,6,4.0,5.0,3.0,2,4.0,4,4.0,4,3,4.0,3.0,6.0,3,4,5,7,6,7,6,6,4,5,7,1,0,3,4,5,4,5,4,5,5,3,3,6,2,3,2,2,3,4
1,TS0507,2,22,1,0,0,1,0,2,3,2,1.0,1,1,1.0,1,0,2,2,6,1.6,1,7,1,2,2,3,2,3.0,4.0,4,3.0,4,2.0,2.0,3.0,6,4.0,3,3.0,4,2,6.0,4.0,5.0,5,5,5,3,4,4,2,3,3,3,3,1,0,1,0,3,2,5,3,5,4,4,2,4,4,2,2,2,3,1
1,BE2603,1,18,1,0,0,0,0,2,3,1,2.0,1,1,3.0,3,3,1,0,22,2.6,3,5,4,3,5,5,6,4.0,4.0,3,5.0,3,6.0,1.0,6.0,7,5.0,6,1.0,5,2,5.0,5.0,2.0,5,7,5,5,5,6,4,4,4,4,5,1,5,5,4,6,6,5,5,4,6,3,4,3,4,3,3,3,3,4
1,IH1901,0,22,0,0,1,0,0,2,3,1,99.0,1,3,2.0,2,1,5,3,12,1.8,2,1,3,2,2,2,2,3.0,2.0,4,3.0,5,2.0,3.0,5.0,4,4.0,5,4.0,4,3,4.0,6.0,2.0,4,6,5,4,4,3,3,5,3,2,3,1,1,1,1,3,3,3,3,3,4,4,3,4,3,3,4,4,4,4
1,SV1603,1,20,1,1,0,0,0,2,3,1,2.0,1,1,4.0,5,3,4,4,18,10.8,5,10,5,2,4,6,4,4.0,4.0,7,4.0,7,6.0,2.0,7.0,7,7.0,6,2.0,6,4,5.0,6.0,3.0,5,6,5,4,4,4,4,3,3,3,3,1,0,3,3,3,3,5,4,4,6,3,5,2,4,4,3,3,2,2
1,JT1212,0,22,1,0,0,0,0,1,3,2,1.0,1,1,2.0,4,1,2,1,9,7.9,3,1,3,3,1,4,2,1.0,1.0,3,3.0,2,1.0,5.0,4.0,4,4.0,4,5.0,6,3,2.0,3.0,6.0,5,3,5,6,6,6,6,4,5,5,4,2,5,0,0,2,1,1,3,2,6,2,5,2,5,1,2,2,2,4
1,TY2508,1,21,0,1,1,0,0,1,3,4,2.0,3,2,2.0,3,1,3,2,24,3.9,3,3,3,2,2,1,1,1.0,1.0,3,5.0,3,2.0,4.0,5.0,4,3.0,7,5.0,6,3,6.0,5.0,4.0,3,4,5,5,6,6,4,4,5,6,4,1,1,2,2,1,4,4,3,1,6,1,5,2,5,3,4,2,2,2
1,GP1704,0,21,0,1,1,0,0,2,3,1,1.0,1,2,2.0,3,2,2,1,4,4.0,3,11,3,4,3,3,3,3.0,3.0,4,3.0,5,2.0,5.0,5.0,2,2.0,3,4.0,6,4,4.0,4.0,6.0,4,3,5,5,5,6,4,2,3,3,2,1,5,1,0,2,2,2,3,2,6,3,5,1,5,4,2,3,1,3
1,CZ0203,1,21,1,0,0,1,0,2,3,2,3.0,3,1,3.0,2,4,3,5,26,3.7,2,9,2,2,5,4,4,5.0,3.0,4,4.0,7,6.0,6.0,5.0,3,1.0,3,6.0,2,4,5.0,2.0,4.0,1,5,5,5,5,6,4,4,4,4,4,1,5,3,4,3,4,6,4,5,4,4,5,4,6,4,2,3,3,5
1,TZ1505,0,18,1,0,0,1,0,2,3,1,1.0,1,1,3.0,3,2,4,2,6,2.6,4,7,4,3,2,3,2,3.0,3.0,5,6.0,3,5.0,2.0,6.0,6,6.0,7,3.0,7,1,6.0,5.0,1.0,7,5,5,5,6,6,6,5,6,5,4,1,1,0,0,3,3,3,3,2,5,1,5,2,3,2,3,4,3,4
1,UC0306,2,21,0,1,0,0,0,1,3,4,2.0,2,2,2.0,3,1,2,2,33,6.9,3,5,2,3,3,1,2,2.0,3.0,3,3.0,3,3.0,5.0,2.0,2,4.0,4,5.0,4,3,3.0,1.0,6.0,4,3,5,4,4,3,3,4,1,3,3,1,0,1,2,3,3,3,3,5,6,4,4,4,5,3,2,2,2,2
1,WK2702,2,21,1,0,0,0,0,2,3,1,2.0,1,1,4.0,5,2,5,4,35,15.5,5,21,5,4,3,3,3,1.0,3.0,3,1.0,3,4.0,5.0,4.0,1,5.0,4,4.0,3,2,5.0,6.0,3.0,5,6,5,5,6,6,4,1,5,5,4,1,2,2,1,1,4,4,3,3,6,2,5,5,4,2,3,2,4,3
1,PG0811,1,19,1,0,0,0,0,1,3,1,2.0,2,1,1.0,1,3,1,3,1,2.9,1,1,1,3,4,3,4,3.0,2.0,2,4.0,5,2.0,3.0,6.0,7,4.0,4,5.0,5,3,5.0,5.0,5.0,6,4,5,4,3,5,3,4,5,4,5,1,0,4,3,3,5,4,2,1,6,1,5,3,4,2,2,4,3,4
1,VA0301,1,21,1,1,0,1,0,1,3,1,1.0,1,1,3.0,2,1,2,1,4,3.3,4,6,3,4,3,3,3,2.0,2.0,5,2.0,2,4.0,5.0,1.0,3,4.0,4,3.0,3,6,4.0,3.0,5.0,4,2,5,6,5,3,3,5,7,5,5,1,0,1,1,2,4,4,3,2,7,3,6,1,5,3,3,2,2,2
1,TP0507,2,21,1,0,1,0,0,2,3,1,1.0,3,1,1.0,1,0,5,2,1,2.9,1,3,2,3,4,4,3,4.0,5.0,4,4.0,5,2.0,4.0,3.0,5,4.0,5,4.0,7,3,6.0,5.0,4.0,5,4,5,5,7,6,6,4,5,5,4,1,1,0,1,2,2,1,4,4,6,3,3,2,4,2,3,2,2,3
1,MJ2201,2,19,1,0,0,0,0,2,3,2,1.0,2,1,1.0,2,1,5,2,5,1.8,1,2,2,4,1,2,1,3.0,1.0,3,1.0,2,2.0,4.0,1.0,5,3.0,5,5.0,5,4,5.0,6.0,5.0,6,3,5,3,4,6,2,2,4,2,2,1,0,1,0,3,1,3,2,3,4,3,4,5,4,4,3,2,2,2
1,GJ1003,1,18,1,0,0,1,0,2,4,2,1.0,2,1,4.0,5,1,3,2,42,18.4,5,10,5,2,3,1,3,3.0,4.0,5,4.0,4,4.0,5.0,3.0,5,3.0,4,5.0,4,4,5.0,4.0,6.0,3,3,5,7,6,7,6,5,6,4,3,1,1,0,0,3,2,3,3,1,7,2,4,4,4,4,5,4,2,3
1,EC0801,1,21,1,1,0,1,0,1,3,2,1.0,1,1,1.0,1,2,5,5,4,0.5,1,0,1,2,4,5,4,3.0,4.0,5,4.0,3,3.0,5.0,2.0,6,5.0,5,4.0,5,3,2.0,3.0,4.0,3,2,5,3,4,4,2,3,4,5,3,1,3,4,3,1,4,4,4,1,6,2,4,3,4,5,5,1,2,2
1,FR1109,1,20,0,1,0,0,0,2,3,1,1.0,2,2,2.0,3,3,5,3,14,1.6,3,11,4,2,4,5,3,4.0,2.0,5,4.0,5,3.0,7.0,4.0,4,4.0,4,5.0,3,3,4.0,4.0,5.0,4,4,5,5,6,6,3,3,4,7,5,1,1,1,3,3,4,3,4,3,6,2,5,4,3,3,2,5,4,4
1,TQ1003,2,22,1,1,1,0,0,2,4,1,1.0,2,1,2.0,4,2,2,3,15,5.4,3,4,2,3,3,3,5,2.0,5.0,5,4.0,5,6.0,5.0,1.0,3,5.0,4,5.0,3,4,3.0,2.0,5.0,3,2,5,6,5,6,5,6,5,4,4,1,6,3,5,4,4,3,4,2,7,1,3,3,5,3,3,3,4,3
1,DV1511,1,19,1,1,0,1,0,1,2,1,99.0,3,2,2.0,3,3,5,3,21,2.6,4,4,3,1,5,6,5,5.0,3.0,3,5.0,4,4.0,4.0,3.0,1,3.0,5,5.0,5,3,2.0,6.0,5.0,3,3,5,4,4,4,5,5,5,3,5,1,2,2,1,2,3,3,4,2,5,2,6,2,5,2,3,3,2,2
1,SX2711,1,21,0,1,0,1,0,1,1,2,2.0,2,2,2.0,1,4,2,5,16,5.1,2,1,2,3,2,3,3,1.0,1.0,3,3.0,5,1.0,4.0,3.0,2,4.0,4,7.0,3,6,3.0,2.0,5.0,1,4,5,6,4,7,4,4,6,5,5,1,5,4,3,4,5,6,1,3,7,2,5,3,4,5,4,4,3,3
1,HV2001,0,19,1,0,0,0,0,1,1,2,1.0,1,1,2.0,1,3,3,4,2,2.4,2,2,2,4,6,3,3,3.0,4.0,5,3.0,5,5.0,6.0,5.0,3,4.0,4,3.0,3,3,3.0,4.0,5.0,5,5,5,5,6,7,6,4,5,3,6,1,7,4,4,6,3,1,5,2,4,2,6,2,5,4,4,3,4,3
1,YH1509,1,19,1,1,0,0,0,2,3,2,1.0,2,1,3.0,4,3,2,3,4,2.1,5,4,4,3,5,7,4,6.0,4.0,6,5.0,5,4.0,3.0,4.0,4,7.0,4,3.0,5,3,6.0,7.0,3.0,4,5,5,5,5,6,7,5,4,3,4,1,4,2,3,3,4,4,6,4,5,2,2,2,3,4,3,3,3,3
1,HU2311,2,21,1,0,0,0,0,2,2,4,1.0,3,1,2.0,1,2,4,4,0,3.5,3,9,3,2,4,3,2,4.0,3.0,4,5.0,5,4.0,5.0,4.0,5,1.0,4,4.0,3,3,4.0,3.0,5.0,4,5,5,5,5,6,4,6,4,3,5,1,10,4,5,5,5,4,4,4,5,3,5,1,6,4,3,3,4,3
1,LX1002,1,22,1,0,0,1,0,2,3,2,3.0,1,1,1.0,1,0,2,4,1,3.2,1,2,1,4,5,5,2,4.0,4.0,6,5.0,5,5.0,4.0,5.0,2,4.0,6,4.0,6,2,7.0,4.0,3.0,5,3,5,4,5,5,4,5,3,4,3,2,0,1,1,2,4,3,4,2,5,2,4,4,4,3,3,2,2,3
1,UB1507,0,20,1,0,1,0,0,2,1,1,1.0,1,1,2.0,2,3,5,4,3,1.2,2,5,2,4,5,5,4,4.0,2.0,4,3.0,3,4.0,1.0,3.0,4,4.0,3,2.0,4,2,5.0,4.0,3.0,4,5,5,1,2,3,3,5,4,3,3,1,0,3,3,5,4,4,4,1,6,1,5,4,6,4,4,1,2,1
1,PP2809,1,21,1,0,0,0,0,1,3,4,1.0,1,1,2.0,2,0,2,1,3,6.3,3,0,2,3,4,1,3,4.0,2.0,4,3.0,4,3.0,4.0,4.0,3,5.0,5,6.0,5,3,3.0,4.0,4.0,4,6,5,3,3,2,3,3,3,5,5,1,0,1,1,2,2,2,2,2,7,2,5,2,5,3,4,3,3,3
1,QB2209,1,18,0,1,1,0,0,2,3,1,2.0,2,2,3.0,3,3,2,4,11,6.5,4,1,4,2,6,7,5,4.0,6.0,4,5.0,3,5.0,3.0,4.0,5,7.0,7,3.0,6,3,6.0,5.0,4.0,6,6,5,5,7,6,4,5,3,4,4,1,5,4,5,4,4,3,6,2,4,3,6,3,5,3,4,4,5,4
1,GY2412,1,21,1,0,0,0,0,2,1,2,2.0,1,1,3.0,4,4,3,0,8,7.7,4,6,4,3,5,6,6,6.0,5.0,5,7.0,7,7.0,6.0,3.0,1,1.0,2,5.0,2,3,3.0,2.0,4.0,3,3,5,4,6,6,5,5,4,4,5,1,0,4,5,3,4,6,5,3,5,2,5,3,5,1,1,5,4,3
1,RV1502,1,21,1,0,0,1,0,1,3,2,1.0,2,1,4.0,3,4,4,3,42,13.8,4,7,4,2,6,4,2,3.0,5.0,3,3.0,3,4.0,5.0,4.0,5,6.0,5,4.0,4,3,3.0,5.0,4.0,3,4,5,4,5,3,3,5,4,4,4,1,3,2,2,3,4,4,4,1,7,2,4,2,3,3,3,4,3,3
1,SA2410,1,20,0,1,0,1,0,2,3,1,1.0,2,2,4.0,4,1,2,3,16,26.9,5,9,4,1,4,4,1,6.0,3.0,3,3.0,3,4.0,4.0,5.0,4,3.0,3,4.0,5,3,4.0,4.0,5.0,5,5,5,4,4,6,5,5,1,3,4,1,1,1,2,1,3,4,4,4,5,4,4,3,3,3,4,4,2,4
1,CJ1609,1,20,1,0,0,1,0,1,3,1,1.0,1,4,3.0,3,1,2,3,13,8.2,4,4,3,4,3,3,3,3.0,2.0,4,4.0,1,4.0,3.0,5.0,3,5.0,4,3.0,6,2,5.0,5.0,4.0,3,6,5,4,4,5,5,7,5,6,5,1,0,2,2,5,4,1,3,3,6,2,4,5,2,4,4,4,4,3
1,WP1206,1,21,0,1,0,0,0,1,3,4,1.0,1,2,1.0,2,0,1,3,7,1.2,1,2,1,3,1,4,2,2.0,3.0,3,4.0,3,3.0,5.0,2.0,2,3.0,1,6.0,3,4,4.0,3.0,5.0,3,3,5,6,5,4,3,1,4,1,2,2,6,1,1,4,4,3,2,1,5,2,4,2,5,5,5,2,3,2
1,VL2809,1,18,1,1,0,0,0,2,4,2,2.0,2,1,2.0,4,3,4,4,4,3.6,4,6,4,3,5,3,5,3.0,4.0,4,3.0,4,5.0,4.0,5.0,3,5.0,5,3.0,4,4,5.0,4.0,4.0,3,5,4,5,6,6,6,3,5,3,3,1,5,3,4,4,4,4,4,3,4,5,4,3,3,2,2,5,2,5
1,YU0808,1,21,0,1,1,0,0,1,3,2,2.0,1,2,2.0,2,2,4,3,10,4.1,2,4,3,5,2,5,2,1.0,4.0,3,2.0,2,2.0,5.0,5.0,4,2.0,4,5.0,3,5,3.0,3.0,6.0,6,3,5,4,5,4,3,6,5,4,4,1,6,4,4,4,7,4,4,1,5,2,3,5,5,4,3,3,3,2
1,KY2204,1,21,1,0,0,0,0,2,3,1,1.0,1,1,3.0,3,4,4,0,10,6.3,3,0,4,2,6,5,5,5.0,6.0,5,6.0,4,5.0,4.0,5.0,6,4.0,4,4.0,6,1,4.0,4.0,4.0,4,5,5,4,5,4,4,5,4,4,4,1,5,5,5,6,6,6,5,4,5,4,5,3,6,3,3,4,3,4
1,RO0610,1,20,1,0,0,0,0,2,3,1,1.0,1,1,2.0,3,4,3,4,21,20.0,3,3,2,1,2,4,5,4.0,3.0,4,5.0,5,6.0,5.0,3.0,4,5.0,4,5.0,3,4,3.0,4.0,5.0,4,5,5,4,3,4,3,4,7,3,5,1,11,3,4,4,5,4,4,4,6,5,5,1,5,5,4,3,3,4
