id,source,N1,gender,age,A5_tiktok,A5_shopee,A5_lazada,A5_facebook,A5_other,C1,education,occupation,income,relationship,D1,D2,D3,D4,D5,D6,EXP1,EXP2,EXP3,EXP4,EXP5,EXP6,IBT1,IBT2,IBT3,IBT4,IBT5,IBT6,IBT7,IBT8,IBT9,SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8,SC9,SC10,SC11,SC12,SC13,IMC1,SE1,SE2,SE3,SE4,SII1,SII2,SII3,SII4,IMC2,IPB1,IPB2,IPB3,IPB4,IPB5,IPB6,CONSIST1,MA1,MA2,MA3,TA1,TA2,TA3,MOOD1,MOOD2,FOMO1,FOMO2,FOMO3,completed_t2
288,1,nguu,0,19,1,0,0,0,0,2,3,4,2.0,1,1.0,1.0,4.0,4.0,4.0,0.0,7,7.3,2.0,1.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,5,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,2.0,0
289,0,NH0706,2,28,0,0,0,1,0,2,3,3,3.0,2,4.0,4.0,5.0,2.0,4.0,3.0,7,3.7,4.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,7.0,3.0,5.0,5.0,2.0,4.0,4.0,4.0,2.0,4.0,5.0,2.0,3.0,5.0,3.0,4.0,4.0,3.0,5.0,5.0,5.0,2.0,1.0,1,3.0,1.0,5.0,4.0,3.0,3.0,5.0,5.0,3.0,5.0,5.0,2.0,2.0,2.0,4.0,4.0,3.0,1
290,1,NH271,0,23,1,1,1,0,0,2,3,4,4.0,1,3.0,3.0,3.0,2.0,4.0,4.0,3,3.0,4.0,3.0,2.0,2.0,4.0,5.0,6.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,6.0,6.0,6.0,7.0,5.0,6.0,5.0,6.0,6.0,6.0,4.0,6.0,6.0,3,1.0,2.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,0
291,0,nhan77,1,26,0,1,0,0,0,1,3,3,,1,2.0,3.0,3.0,2.0,5.0,2.0,3,8.5,4.0,15.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1,2.0,1.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,2.0,1
292,1,nhanh,0,20,1,0,1,1,0,1,3,2,1.0,1,3.0,3.0,3.0,2.0,5.0,5.0,3,7.4,4.0,14.0,3.0,5.0,5.0,5.0,6.0,4.0,1.0,7.0,7.0,6.0,5.0,2.0,5.0,4.0,1.0,6.0,5.0,4.0,3.0,5.0,6.0,2.0,3.0,4.0,6.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,1,4.0,4.0,4.0,4.0,6.0,1.0,4.0,7.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,2.0,1.0,0
293,1,nhanh1,0,21,1,1,1,0,0,2,3,1,2.0,1,1.0,4.0,2.0,1.0,5.0,5.0,0,10.8,3.0,5.0,4.0,2.0,4.0,6.0,5.0,4.0,5.0,5.0,3.0,4.0,3.0,2.0,2.0,3.0,5.0,3.0,3.0,2.0,5.0,5.0,6.0,4.0,5.0,5.0,4.0,4.0,7.0,5.0,5.0,5.0,6.0,4.0,5.0,1.0,3,1.0,0.0,2.0,4.0,3.0,2.0,4.0,5.0,2.0,7.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,0
294,1,nhanhdi,0,22,0,0,1,0,0,1,3,4,1.0,1,3.0,1.0,3.0,0.0,4.0,1.0,6,2.1,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,0.0,0.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,1.0,3.0,0
295,1,nhanhh,0,19,1,0,0,0,0,1,3,4,2.0,1,1.0,2.0,3.0,0.0,5.0,1.0,6,6.6,3.0,7.0,4.0,1.0,2.0,5.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,5.0,7.0,4.0,4.0,4.0,3.0,5.0,1.0,3.0,7.0,4.0,3.0,5.0,7.0,5.0,5.0,6.0,6.0,5.0,3.0,6.0,3.0,5.0,6,0.0,1.0,1.0,2.0,3.0,5.0,1.0,6.0,4.0,4.0,2.0,5.0,3.0,1.0,4.0,3.0,4.0,0
296,1,nhanhlen,0,21,0,0,1,0,0,2,1,2,2.0,1,3.0,3.0,3.0,4.0,2.0,5.0,20,4.9,3.0,4.0,3.0,3.0,6.0,4.0,4.0,3.0,3.0,4.0,6.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,5.0,5.0,7.0,3.0,3.0,6.0,2.0,2.0,1,5.0,4.0,6.0,4.0,4.0,7.0,3.0,6.0,1.0,5.0,3.0,6.0,3.0,4.0,2.0,4.0,2.0,0
297,1,NM1901,1,24,1,0,0,0,0,2,3,2,1.0,1,1.0,1.0,2.0,1.0,4.0,2.0,5,30.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,7.0,2.0,6.0,2.0,5.0,3.0,3.0,6.0,4.0,6.0,3.0,3.0,5.0,3.0,2.0,5.0,5.0,5.0,7.0,7.0,5.0,3.0,6.0,6.0,1.0,1,1.0,1.0,3.0,1.0,1.0,3.0,6.0,4.0,5.0,5.0,3.0,6.0,5.0,4.0,4.0,4.0,4.0,0
298,1,NN1905,2,22,1,1,0,0,0,2,3,2,2.0,1,2.0,2.0,2.0,2.0,2.0,3.0,16,9.0,2.0,3.0,3.0,2.0,4.0,4.0,5.0,6.0,3.0,4.0,6.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,4.0,5.0,6.0,5.0,4.0,4.0,5.0,4.0,3.0,12,2.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,3.0,4.0,4.0,4.0,4.0,0
299,0,NN2004,2,26,0,1,1,0,0,1,3,3,2.0,1,2.0,4.0,3.0,3.0,2.0,3.0,27,4.4,3.0,2.0,3.0,4.0,4.0,2.0,3.0,2.0,4.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0,5.0,3.0,3.0,5.0,1.0,5.0,4.0,4.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,7.0,4.0,6.0,1.0,1,3.0,2.0,5.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,1
300,0,NN3007,2,33,0,1,0,0,0,2,4,3,5.0,3,2.0,2.0,3.0,3.0,5.0,4.0,10,4.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,1.0,3.0,5.0,5.0,5.0,3.0,3.0,6.0,5.0,3.0,5.0,5.0,5.0,6.0,6.0,4.0,4.0,3.0,5.0,1.0,2,3.0,3.0,3.0,5.0,6.0,6.0,6.0,1.0,6.0,2.0,6.0,5.0,3.0,2.0,2.0,2.0,1.0,0
301,0,NO0312,2,24,0,1,1,0,0,1,2,3,1.0,1,2.0,2.0,1.0,2.0,2.0,2.0,14,8.7,2.0,3.0,3.0,5.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,7.0,4.0,5.0,4.0,3.0,5.0,1.0,5.0,5.0,4.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,7.0,4.0,5.0,6.0,1.0,0,2.0,2.0,4.0,3.0,5.0,4.0,1.0,5.0,1.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,1
302,0,NO0708,2,32,0,1,0,0,0,2,2,3,2.0,1,2.0,,4.0,4.0,5.0,5.0,15,6.2,5.0,13.0,5.0,2.0,4.0,4.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0,6.0,3.0,7.0,2.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,1.0,4,5.0,5.0,5.0,5.0,6.0,5.0,3.0,5.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,1
303,0,note01,1,32,1,1,0,1,0,2,3,5,1.0,3,2.0,2.0,2.0,0.0,5.0,2.0,17,5.8,2.0,2.0,3.0,2.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,2.0,4.0,4.0,5.0,5.0,4.0,2.0,3.0,3.0,2.0,4.0,6.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,2.0,2.0,1.0,0,0.0,0.0,3.0,1.0,3.0,5.0,3.0,5.0,3.0,5.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,1
304,0,NR1201,2,26,1,0,0,0,0,2,3,3,5.0,1,1.0,2.0,2.0,1.0,5.0,2.0,4,2.2,2.0,1.0,2.0,4.0,3.0,2.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,6.0,4.0,2.0,2.0,4.0,3.0,3.0,2.0,5.0,3.0,4.0,4.0,3.0,5.0,6.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,1.0,4,2.0,1.0,1.0,2.0,6.0,2.0,4.0,6.0,4.0,4.0,6.0,2.0,3.0,3.0,3.0,4.0,3.0,1
305,0,NS1904,2,24,0,0,1,1,0,1,3,1,2.0,1,4.0,2.0,1.0,1.0,5.0,3.0,16,4.3,1.0,5.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,5.0,6.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,5.0,7.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,1.0,3,2.0,1.0,3.0,5.0,3.0,5.0,5.0,5.0,3.0,2.0,5.0,2.0,2.0,3.0,5.0,3.0,4.0,1
306,0,NU0410,1,29,0,0,1,0,0,2,3,8,2.0,3,3.0,3.0,4.0,1.0,3.0,5.0,17,4.7,2.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,6.0,4.0,5.0,3.0,3.0,6.0,6.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,3.0,2.0,3.0,1.0,9,3.0,4.0,4.0,5.0,4.0,3.0,6.0,2.0,5.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,1
307,0,NW0402,2,27,0,0,1,0,0,3,3,2,1.0,2,3.0,3.0,3.0,1.0,5.0,4.0,10,6.6,4.0,11.0,3.0,3.0,4.0,3.0,5.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,5.0,5.0,6.0,3.0,6.0,3.0,7.0,6.0,5.0,6.0,6.0,5.0,5.0,4.0,6.0,6.0,3.0,6.0,4.0,5.0,1.0,3,4.0,1.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,1
308,0,NX1803,1,28,1,0,0,0,0,2,3,3,2.0,1,1.0,4.0,3.0,4.0,2.0,0.0,15,6.5,3.0,7.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,2.0,4.0,3.0,2.0,5.0,3.0,2.0,5.0,3.0,4.0,4.0,2.0,5.0,6.0,5.0,4.0,5.0,5.0,3.0,3.0,3.0,1.0,5,3.0,5.0,3.0,6.0,6.0,3.0,4.0,2.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,1.0,1
309,0,OF1811,0,30,0,1,0,0,0,2,3,1,1.0,2,2.0,3.0,2.0,4.0,2.0,0.0,3,9.2,2.0,0.0,3.0,2.0,5.0,4.0,5.0,3.0,5.0,5.0,6.0,4.0,4.0,2.0,4.0,7.0,3.0,5.0,3.0,6.0,2.0,5.0,7.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,3.0,1.0,15,5.0,5.0,5.0,5.0,7.0,6.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,1
310,1,ok,0,20,0,1,0,1,0,1,3,2,2.0,1,2.0,2.0,3.0,3.0,5.0,4.0,5,4.1,2.0,2.0,4.0,5.0,5.0,3.0,5.0,2.0,3.0,3.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,6.0,4.0,3.0,3.0,4.0,5.0,5.0,6.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,6,4.0,3.0,3.0,5.0,3.0,7.0,3.0,3.0,3.0,2.0,4.0,6.0,3.0,3.0,4.0,5.0,4.0,0
311,1,ok123,0,19,1,1,0,1,0,2,3,2,2.0,4,1.0,2.0,3.0,3.0,4.0,3.0,2,5.2,3.0,3.0,2.0,2.0,5.0,4.0,2.0,2.0,4.0,4.0,2.0,5.0,6.0,2.0,4.0,5.0,3.0,4.0,4.0,7.0,1.0,3.0,5.0,2.0,6.0,4.0,2.0,4.0,6.0,6.0,6.0,3.0,4.0,2.0,2.0,2.0,0,3.0,4.0,3.0,1.0,6.0,4.0,3.0,5.0,3.0,5.0,2.0,7.0,4.0,4.0,3.0,2.0,3.0,0
312,0,okie01,1,26,1,0,0,1,0,2,3,3,3.0,2,1.0,4.0,3.0,2.0,5.0,5.0,15,5.9,4.0,0.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,1.0,7.0,7.0,6.0,6.0,2.0,6.0,1.0,7.0,5.0,2.0,6.0,7.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,5,4.0,3.0,4.0,5.0,4.0,4.0,6.0,2.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,1
313,1,okiii,0,20,0,1,0,1,0,1,3,2,1.0,1,2.0,2.0,2.0,1.0,2.0,2.0,19,7.5,2.0,15.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,7.0,5.0,3.0,5.0,6.0,6.0,5.0,4.0,3.0,5.0,7.0,2.0,6.0,3.0,6.0,2.0,2.0,6.0,4.0,5.0,4.0,7.0,3.0,3.0,4.0,3.0,2,2.0,3.0,3.0,6.0,4.0,3.0,4.0,7.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,0
314,1,okkk,0,21,1,1,0,1,0,2,3,2,2.0,2,1.0,1.0,3.0,4.0,3.0,5.0,16,4.0,3.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,4.0,3.0,5.0,5.0,5.0,2.0,6.0,7.0,4.0,6.0,4.0,5.0,3.0,5.0,6.0,2.0,7.0,5.0,5.0,4.0,4.0,5.0,6.0,5.0,5.0,3.0,5.0,2.0,3,4.0,4.0,5.0,4.0,5.0,7.0,4.0,5.0,1.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,3.0,0
315,1,oknha,0,18,1,0,0,0,0,2,3,1,,1,1.0,3.0,4.0,0.0,3.0,1.0,31,6.9,3.0,8.0,3.0,4.0,3.0,2.0,3.0,5.0,2.0,4.0,1.0,5.0,3.0,7.0,5.0,5.0,3.0,5.0,3.0,6.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,4.0,5.0,6.0,5.0,6.0,4.0,6.0,5.0,6.0,2,2.0,0.0,1.0,1.0,4.0,7.0,2.0,5.0,3.0,5.0,3.0,3.0,5.0,5.0,2.0,2.0,1.0,0
316,1,oooo,0,21,1,0,0,0,0,2,2,1,1.0,1,1.0,1.0,1.0,1.0,3.0,2.0,4,1.3,1.0,6.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,0,0.0,2.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,0
317,1,ooooo,0,18,0,1,0,1,0,2,1,2,2.0,1,4.0,4.0,4.0,2.0,5.0,4.0,9,2.2,5.0,7.0,5.0,2.0,3.0,5.0,2.0,3.0,5.0,6.0,3.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,3.0,5.0,5.0,7.0,3.0,5.0,6.0,3.0,4.0,3.0,5.0,1.0,4,3.0,5.0,6.0,3.0,5.0,7.0,4.0,6.0,1.0,6.0,3.0,6.0,3.0,3.0,2.0,2.0,1.0,0
318,0,OW0106,2,26,1,1,0,0,0,3,3,3,,1,2.0,3.0,4.0,2.0,4.0,4.0,4,4.6,3.0,2.0,3.0,3.0,6.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,5.0,7.0,3.0,4.0,3.0,5.0,3.0,6.0,6.0,4.0,6.0,7.0,5.0,7.0,7.0,5.0,6.0,2.0,3.0,2.0,2.0,1.0,1,1.0,1.0,4.0,5.0,3.0,5.0,5.0,2.0,5.0,3.0,3.0,5.0,2.0,2.0,3.0,2.0,3.0,1
319,0,PA2305,2,30,1,0,0,1,0,1,3,3,2.0,1,1.0,,5.0,4.0,4.0,5.0,16,19.3,4.0,14.0,5.0,3.0,6.0,7.0,5.0,5.0,5.0,4.0,4.0,3.0,6.0,2.0,7.0,7.0,5.0,6.0,2.0,5.0,2.0,6.0,7.0,2.0,5.0,6.0,5.0,4.0,5.0,6.0,5.0,3.0,3.0,3.0,4.0,1.0,1,5.0,5.0,4.0,4.0,4.0,5.0,5.0,2.0,6.0,5.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,1
320,0,PE0404,2,26,1,0,1,1,0,2,3,3,2.0,3,3.0,2.0,1.0,0.0,5.0,1.0,10,2.5,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,5.0,7.0,4.0,3.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,5.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,1.0,1,1.0,1.0,2.0,1.0,2.0,1.0,3.0,5.0,5.0,4.0,4.0,2.0,4.0,5.0,1.0,2.0,1.0,1
321,1,PG0811,1,19,1,0,0,0,0,1,3,1,2.0,2,1.0,1.0,1.0,3.0,1.0,3.0,1,2.9,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,5.0,2.0,3.0,6.0,7.0,4.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,6.0,4.0,5.0,4.0,3.0,5.0,3.0,4.0,5.0,4.0,5.0,1.0,0,4.0,3.0,3.0,5.0,4.0,2.0,1.0,6.0,1.0,5.0,3.0,4.0,2.0,2.0,4.0,3.0,4.0,0
322,1,PG227,2,20,1,1,0,0,0,2,3,1,1.0,1,1.0,2.0,2.0,2.0,5.0,2.0,8,2.0,3.0,5.0,2.0,2.0,6.0,5.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,2.0,7.0,7.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,1.0,3,2.0,1.0,3.0,4.0,4.0,4.0,2.0,4.0,5.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,0
323,1,PH0412,2,20,1,1,0,0,0,1,3,2,2.0,2,2.0,2.0,2.0,2.0,5.0,4.0,10,2.0,2.0,4.0,3.0,1.0,7.0,7.0,4.0,5.0,4.0,7.0,7.0,7.0,7.0,4.0,4.0,5.0,3.0,2.0,7.0,7.0,4.0,7.0,5.0,4.0,5.0,4.0,5.0,7.0,5.0,7.0,7.0,7.0,6.0,7.0,7.0,1.0,2,3.0,3.0,4.0,5.0,6.0,5.0,4.0,7.0,5.0,7.0,1.0,7.0,4.0,3.0,5.0,5.0,5.0,0
324,0,PH0609,1,25,1,0,0,0,0,2,4,3,1.0,2,1.0,1.0,1.0,1.0,5.0,3.0,1,1.3,1.0,0.0,1.0,5.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,6.0,6.0,3.0,4.0,3.0,2.0,6.0,6.0,5.0,4.0,4.0,7.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,2.0,4.0,3.0,3.0,1.0,1,1.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,2.0,6.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,1
325,0,PI1108,2,29,0,1,0,1,0,2,3,3,2.0,2,2.0,4.0,4.0,3.0,3.0,4.0,11,11.9,4.0,5.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,6.0,6.0,4.0,4.0,1.0,6.0,2.0,3.0,5.0,3.0,4.0,7.0,5.0,5.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,1.0,1,2.0,3.0,2.0,3.0,4.0,2.0,5.0,2.0,6.0,3.0,5.0,3.0,4.0,4.0,3.0,2.0,1.0,1
326,0,PI2010,2,29,1,0,1,0,0,1,3,3,3.0,2,3.0,3.0,2.0,2.0,2.0,3.0,3,4.7,3.0,2.0,2.0,2.0,5.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,6.0,3.0,3.0,2.0,4.0,7.0,4.0,2.0,3.0,3.0,6.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,6.0,4.0,4.0,4.0,1.0,2,2.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,6.0,4.0,4.0,4.0,3.0,4.0,3.0,1
327,1,PL0507,2,26,1,1,0,0,0,2,3,4,3.0,1,1.0,1.0,1.0,2.0,4.0,2.0,23,20.0,1.0,5.0,3.0,1.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,6.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,1.0,3,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,6.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,0
328,0,PL2412,2,28,1,0,0,0,0,2,3,3,2.0,2,1.0,,4.0,3.0,2.0,3.0,10,7.4,5.0,2.0,5.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,6.0,5.0,5.0,2.0,6.0,1.0,6.0,6.0,3.0,5.0,5.0,5.0,6.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,0,3.0,2.0,3.0,5.0,3.0,4.0,4.0,6.0,4.0,3.0,6.0,2.0,4.0,2.0,3.0,3.0,2.0,1
329,0,plan02,1,24,0,1,0,0,0,2,3,3,3.0,1,2.0,2.0,1.0,1.0,2.0,2.0,4,1.3,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,5.0,5.0,2.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,6.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,2,1.0,0.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,3.0,2.0,3.0,2.0,2.0,1
330,1,poiuy,0,18,0,0,0,1,0,1,3,2,2.0,1,4.0,2.0,2.0,0.0,3.0,3.0,18,2.2,3.0,10.0,2.0,3.0,6.0,4.0,3.0,3.0,4.0,6.0,3.0,4.0,5.0,7.0,3.0,5.0,3.0,3.0,5.0,5.0,5.0,3.0,4.0,5.0,6.0,3.0,5.0,4.0,5.0,5.0,5.0,7.0,3.0,2.0,4.0,4.0,4,0.0,0.0,3.0,2.0,5.0,1.0,1.0,5.0,2.0,4.0,2.0,7.0,2.0,4.0,3.0,2.0,1.0,0
331,1,poiuyt,0,20,1,1,1,0,0,2,2,1,1.0,2,1.0,4.0,3.0,0.0,4.0,2.0,38,3.9,3.0,3.0,4.0,1.0,4.0,6.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,5.0,4.0,3.0,6.0,5.0,4.0,5.0,2.0,5.0,5.0,3.0,5.0,4.0,5.0,7.0,6.0,5.0,4.0,4.0,4.0,6.0,5.0,1.0,1,0.0,1.0,4.0,4.0,2.0,6.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,0
332,0,PP2809,0,27,1,0,1,0,0,1,1,3,3.0,1,3.0,,5.0,3.0,5.0,2.0,17,8.5,5.0,4.0,5.0,3.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,6.0,4.0,3.0,5.0,3.0,5.0,2.0,7.0,5.0,5.0,5.0,4.0,5.0,6.0,6.0,5.0,7.0,1.0,1.0,3.0,5.0,1.0,5,1.0,1.0,2.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,3.0,1
333,1,ppppp,0,19,1,0,0,0,0,1,3,1,1.0,2,1.0,2.0,1.0,3.0,2.0,4.0,2,4.5,1.0,3.0,1.0,2.0,5.0,4.0,2.0,3.0,2.0,5.0,6.0,3.0,6.0,5.0,1.0,3.0,7.0,4.0,4.0,7.0,3.0,4.0,7.0,3.0,5.0,7.0,5.0,2.0,5.0,5.0,4.0,5.0,2.0,5.0,6.0,6.0,4,5.0,1.0,2.0,3.0,5.0,4.0,4.0,7.0,2.0,2.0,4.0,6.0,3.0,4.0,4.0,3.0,3.0,0
334,0,PQ0501,1,28,0,1,0,0,0,2,2,3,4.0,1,2.0,4.0,4.0,3.0,5.0,4.0,25,4.2,4.0,6.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,0,2.0,3.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,2.0,1.0,1
335,0,PQ2201,0,26,1,1,1,0,0,1,3,1,2.0,1,2.0,4.0,4.0,3.0,3.0,5.0,4,5.2,5.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,5.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,7.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,6.0,4.0,3.0,3.0,4.0,3.0,1.0,1,3.0,2.0,1.0,4.0,4.0,4.0,6.0,4.0,3.0,5.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,1
